sample_id,kmer_AAT,kmer_CCT,kmer_TCC,kmer_CAT,kmer_GGC,kmer_ACT,kmer_GCG,kmer_ATG,kmer_GTT,kmer_CTT,kmer_GCA,kmer_GGA,gc_content,kmer_CAG,kmer_GAA,kmer_GAT,kmer_GGG,kmer_CGA,kmer_ATA,kmer_TAC,kmer_TGT,kmer_GTC,kmer_ATC,kmer_CGT,kmer_GTA,kmer_CTG,kmer_ACG,kmer_GGT,kmer_GCT,kmer_TAT,kmer_AGA,kmer_AAA,kmer_CGG,kmer_AGC,kmer_TGA,kmer_CTC,kmer_CCA,kmer_GAG,kmer_CCG,kmer_TAG,total_mutations,kmer_ACC,kmer_GTG,kmer_AGG,kmer_GCC,kmer_GAC,kmer_TTC,kmer_AGT,kmer_TAA,kmer_TTA,kmer_TGG,kmer_TCA,kmer_CAC,kmer_TTT,kmer_CGC,length_diff,kmer_AAG,kmer_TCT,mutation_density,kmer_AAC,kmer_ATT,kmer_CCC,kmer_TGC,kmer_TCG,genome_length,kmer_CAA,kmer_TTG,kmer_CTA,kmer_ACA
KC762657.1,0.021563342,0.008760108,0.009433962,0.020215634,0.012803234,0.01212938,0.0026954177,0.026280323,0.015498652,0.011455526,0.01684636,0.03908356,0.45154777,0.025606468,0.03773585,0.013477089,0.01684636,0.00606469,0.014150944,0.0067385444,0.01819407,0.01212938,0.012803234,0.00606469,0.0074123987,0.012803234,0.00606469,0.009433962,0.014824797,0.012803234,0.027628032,0.03908356,0.00606469,0.013477089,0.014150944,0.010107817,0.014824797,0.01819407,0.004716981,0.014150944,10.0,0.010107817,0.014150944,0.028975742,0.008760108,0.01684636,0.012803234,0.015498652,0.009433962,0.010107817,0.026280323,0.020889487,0.022237197,0.010781671,0.0026954177,0.0,0.027628032,0.010107817,0.006729475100942127,0.022237197,0.014824797,0.0074123987,0.014150944,0.0074123987,,0.02425876,0.018867925,0.011455526,0.039757412
KC762659.1,0.021563342,0.008760108,0.009433962,0.020215634,0.012803234,0.01212938,0.0026954177,0.026280323,0.015498652,0.011455526,0.01684636,0.03908356,0.45154777,0.025606468,0.03773585,0.013477089,0.01684636,0.00606469,0.014150944,0.0067385444,0.01819407,0.01212938,0.012803234,0.00606469,0.0074123987,0.012803234,0.00606469,0.009433962,0.014824797,0.012803234,0.027628032,0.03908356,0.00606469,0.013477089,0.014150944,0.010107817,0.014824797,0.01819407,0.004716981,0.014150944,10.0,0.010107817,0.014150944,0.028975742,0.008760108,0.01684636,0.012803234,0.015498652,0.009433962,0.010107817,0.026280323,0.020889487,0.022237197,0.010781671,0.0026954177,0.0,0.027628032,0.010107817,0.006729475100942127,0.022237197,0.014824797,0.0074123987,0.014150944,0.0074123987,,0.02425876,0.018867925,0.011455526,0.039757412
KC762667.1,0.020215634,0.008760108,0.008760108,0.022237197,0.012803234,0.012803234,0.0026954177,0.026280323,0.015498652,0.010107817,0.01684636,0.03908356,0.45222074,0.024932615,0.03773585,0.013477089,0.017520215,0.00606469,0.014150944,0.0074123987,0.01819407,0.01212938,0.013477089,0.0053908355,0.0074123987,0.014150944,0.00606469,0.010107817,0.013477089,0.01212938,0.026954178,0.039757412,0.0067385444,0.013477089,0.014150944,0.010781671,0.014824797,0.01819407,0.004716981,0.014150944,11.0,0.010107817,0.013477089,0.028975742,0.009433962,0.016172506,0.01212938,0.014824797,0.0074123987,0.010107817,0.026280323,0.022911051,0.021563342,0.013477089,0.0026954177,0.0,0.026954178,0.009433962,0.007402422611036339,0.02425876,0.014150944,0.0074123987,0.013477089,0.0074123987,,0.026280323,0.017520215,0.009433962,0.04043127
KC762672.1,0.021563342,0.008760108,0.009433962,0.020889487,0.011455526,0.011455526,0.0020215632,0.026954178,0.013477089,0.010781671,0.01684636,0.038409702,0.45222074,0.026280323,0.037061993,0.014150944,0.01954178,0.004716981,0.012803234,0.0053908355,0.017520215,0.012803234,0.013477089,0.00606469,0.009433962,0.012803234,0.0053908355,0.011455526,0.012803234,0.01212938,0.026954178,0.04043127,0.0053908355,0.013477089,0.014824797,0.010781671,0.017520215,0.01684636,0.0040431265,0.013477089,11.0,0.010781671,0.013477089,0.028975742,0.010107817,0.016172506,0.010107817,0.014150944,0.008760108,0.010107817,0.026954178,0.021563342,0.02425876,0.013477089,0.0026954177,0.0,0.026954178,0.008760108,0.007402422611036339,0.023584906,0.015498652,0.0074123987,0.014150944,0.0074123987,,0.026280323,0.01954178,0.0074123987,0.041778974
KC762664.1,0.020215634,0.009433962,0.008760108,0.020889487,0.012803234,0.01212938,0.0026954177,0.025606468,0.015498652,0.009433962,0.01684636,0.03908356,0.45289367,0.024932615,0.037061993,0.013477089,0.017520215,0.00606469,0.014824797,0.0067385444,0.017520215,0.01212938,0.01212938,0.0053908355,0.0074123987,0.014824797,0.0067385444,0.010781671,0.014150944,0.012803234,0.026280323,0.04110512,0.0074123987,0.014150944,0.014150944,0.010781671,0.015498652,0.01819407,0.0040431265,0.014150944,13.0,0.010781671,0.013477089,0.028975742,0.009433962,0.016172506,0.01212938,0.014824797,0.008086253,0.010107817,0.026280323,0.022237197,0.022911051,0.013477089,0.0020215632,0.0,0.026954178,0.008760108,0.008748317631224764,0.023584906,0.014824797,0.0074123987,0.014150944,0.0074123987,,0.025606468,0.017520215,0.009433962,0.039757412
KC762668.1,0.022911051,0.008760108,0.009433962,0.021563342,0.01212938,0.011455526,0.0026954177,0.026954178,0.016172506,0.008760108,0.01684636,0.04043127,0.44952893,0.025606468,0.037061993,0.014150944,0.01684636,0.0053908355,0.013477089,0.0067385444,0.01954178,0.009433962,0.013477089,0.0033692722,0.0074123987,0.014150944,0.00606469,0.008760108,0.012803234,0.011455526,0.028301887,0.039757412,0.00606469,0.014150944,0.014824797,0.010781671,0.01684636,0.01954178,0.004716981,0.014150944,10.0,0.010781671,0.012803234,0.028301887,0.010107817,0.017520215,0.010781671,0.014150944,0.0074123987,0.010781671,0.026954178,0.021563342,0.023584906,0.015498652,0.0033692722,0.0,0.025606468,0.008760108,0.006729475100942127,0.022237197,0.016172506,0.0074123987,0.012803234,0.004716981,,0.026280323,0.01954178,0.008086253,0.041778974
KC762673.1,0.021563342,0.008760108,0.010781671,0.021563342,0.010781671,0.013477089,0.0026954177,0.027628032,0.014824797,0.010107817,0.016172506,0.038409702,0.4475101,0.026280323,0.03773585,0.014150944,0.018867925,0.004716981,0.012803234,0.0074123987,0.018867925,0.01212938,0.01212938,0.0040431265,0.008760108,0.014150944,0.004716981,0.010781671,0.013477089,0.011455526,0.027628032,0.039757412,0.004716981,0.014150944,0.015498652,0.010781671,0.01819407,0.017520215,0.0026954177,0.013477089,12.0,0.010107817,0.012803234,0.027628032,0.008760108,0.016172506,0.010107817,0.014824797,0.008760108,0.010781671,0.027628032,0.020215634,0.022911051,0.014824797,0.0026954177,0.0,0.026954178,0.008086253,0.008075370121130552,0.023584906,0.016172506,0.0074123987,0.013477089,0.00606469,,0.025606468,0.020215634,0.008760108,0.041778974
KC762674.1,0.021563342,0.008760108,0.010107817,0.022237197,0.011455526,0.013477089,0.0026954177,0.027628032,0.014824797,0.010781671,0.016172506,0.038409702,0.448856,0.025606468,0.03773585,0.014150944,0.020215634,0.0053908355,0.013477089,0.008086253,0.018867925,0.01212938,0.01212938,0.0040431265,0.008760108,0.013477089,0.0053908355,0.011455526,0.012803234,0.011455526,0.026954178,0.03908356,0.0053908355,0.013477089,0.014824797,0.010107817,0.017520215,0.01684636,0.0033692722,0.013477089,11.0,0.010107817,0.012803234,0.028301887,0.009433962,0.016172506,0.010781671,0.014150944,0.008760108,0.010781671,0.027628032,0.020889487,0.021563342,0.014824797,0.0026954177,0.0,0.026954178,0.008086253,0.007402422611036339,0.023584906,0.016172506,0.0074123987,0.013477089,0.00606469,,0.025606468,0.020215634,0.008760108,0.04043127
KC762675.1,0.021563342,0.008760108,0.010107817,0.021563342,0.011455526,0.013477089,0.0026954177,0.027628032,0.014824797,0.010781671,0.016172506,0.038409702,0.4502019,0.025606468,0.03773585,0.014150944,0.020215634,0.0053908355,0.012803234,0.0074123987,0.01819407,0.01212938,0.01212938,0.004716981,0.008760108,0.013477089,0.0053908355,0.011455526,0.012803234,0.011455526,0.026954178,0.03908356,0.0053908355,0.013477089,0.014824797,0.010107817,0.017520215,0.01684636,0.0033692722,0.013477089,11.0,0.010107817,0.012803234,0.028301887,0.009433962,0.016172506,0.011455526,0.014150944,0.008760108,0.010781671,0.027628032,0.020889487,0.022911051,0.014150944,0.0026954177,0.0,0.026954178,0.008086253,0.007402422611036339,0.023584906,0.016172506,0.0074123987,0.013477089,0.0067385444,,0.025606468,0.01954178,0.008760108,0.04110512
KC762663.1,0.01954178,0.009433962,0.008760108,0.021563342,0.012803234,0.012803234,0.0026954177,0.025606468,0.015498652,0.010107817,0.01684636,0.03908356,0.4535666,0.024932615,0.037061993,0.013477089,0.017520215,0.00606469,0.014824797,0.0067385444,0.01819407,0.01212938,0.012803234,0.0053908355,0.0074123987,0.014824797,0.0067385444,0.010107817,0.014150944,0.01212938,0.026280323,0.04110512,0.0074123987,0.014150944,0.014150944,0.010781671,0.015498652,0.01819407,0.0040431265,0.014150944,12.0,0.010781671,0.013477089,0.028975742,0.009433962,0.016172506,0.01212938,0.014824797,0.008086253,0.009433962,0.025606468,0.022911051,0.022911051,0.013477089,0.0020215632,0.0,0.026954178,0.008760108,0.008075370121130552,0.02425876,0.013477089,0.0074123987,0.014150944,0.0074123987,,0.025606468,0.017520215,0.009433962,0.039757412
KC762671.1,0.021563342,0.008760108,0.009433962,0.020889487,0.011455526,0.011455526,0.0020215632,0.026954178,0.013477089,0.010781671,0.01684636,0.038409702,0.45222074,0.026280323,0.037061993,0.014150944,0.01954178,0.004716981,0.012803234,0.0053908355,0.017520215,0.012803234,0.013477089,0.00606469,0.009433962,0.012803234,0.0053908355,0.011455526,0.012803234,0.01212938,0.026954178,0.04043127,0.0053908355,0.013477089,0.014824797,0.010781671,0.017520215,0.01684636,0.0040431265,0.013477089,11.0,0.010781671,0.013477089,0.028975742,0.010107817,0.016172506,0.010107817,0.014150944,0.008760108,0.010107817,0.026954178,0.021563342,0.02425876,0.013477089,0.0026954177,0.0,0.026954178,0.008760108,0.007402422611036339,0.023584906,0.015498652,0.0074123987,0.014150944,0.0074123987,,0.026280323,0.01954178,0.0074123987,0.041778974
KC762666.1,0.020215634,0.008760108,0.008760108,0.022237197,0.012803234,0.012803234,0.0026954177,0.026280323,0.015498652,0.010107817,0.01684636,0.03908356,0.45222074,0.024932615,0.03773585,0.013477089,0.017520215,0.00606469,0.014150944,0.0074123987,0.01819407,0.01212938,0.013477089,0.0053908355,0.0074123987,0.014150944,0.00606469,0.010107817,0.013477089,0.01212938,0.026954178,0.039757412,0.0067385444,0.013477089,0.014150944,0.010781671,0.014824797,0.01819407,0.004716981,0.014150944,11.0,0.010107817,0.013477089,0.028975742,0.009433962,0.016172506,0.01212938,0.014824797,0.0074123987,0.010107817,0.026280323,0.022911051,0.021563342,0.013477089,0.0026954177,0.0,0.026954178,0.009433962,0.007402422611036339,0.02425876,0.014150944,0.0074123987,0.013477089,0.0074123987,,0.026280323,0.017520215,0.009433962,0.04043127
KC762677.1,0.021563342,0.008760108,0.010107817,0.021563342,0.011455526,0.013477089,0.0026954177,0.027628032,0.014824797,0.010781671,0.016172506,0.038409702,0.44952893,0.025606468,0.03773585,0.014150944,0.020215634,0.0053908355,0.012803234,0.0074123987,0.018867925,0.01212938,0.01212938,0.0040431265,0.008760108,0.013477089,0.0053908355,0.011455526,0.012803234,0.011455526,0.026954178,0.03908356,0.0053908355,0.013477089,0.014824797,0.010107817,0.017520215,0.01684636,0.0033692722,0.013477089,11.0,0.010107817,0.012803234,0.028301887,0.009433962,0.016172506,0.010781671,0.014150944,0.008760108,0.010781671,0.027628032,0.020889487,0.022911051,0.014824797,0.0026954177,0.0,0.026954178,0.008086253,0.007402422611036339,0.023584906,0.016172506,0.0074123987,0.013477089,0.00606469,,0.025606468,0.020215634,0.008760108,0.04110512
KC762656.1,0.01954178,0.008760108,0.009433962,0.021563342,0.012803234,0.014150944,0.0026954177,0.026954178,0.015498652,0.010107817,0.01684636,0.038409702,0.45154777,0.026280323,0.03773585,0.014150944,0.018867925,0.0067385444,0.013477089,0.0074123987,0.018867925,0.01212938,0.01212938,0.004716981,0.0074123987,0.013477089,0.00606469,0.009433962,0.01212938,0.012803234,0.028301887,0.039757412,0.00606469,0.01212938,0.014150944,0.010781671,0.015498652,0.01819407,0.004716981,0.012803234,11.0,0.010107817,0.013477089,0.027628032,0.009433962,0.01684636,0.01212938,0.015498652,0.0074123987,0.010107817,0.026954178,0.022237197,0.021563342,0.013477089,0.0026954177,0.0,0.026280323,0.008760108,0.007402422611036339,0.024932615,0.015498652,0.0074123987,0.013477089,0.0067385444,,0.025606468,0.018867925,0.009433962,0.04043127
KC762670.1,0.022237197,0.008760108,0.009433962,0.020889487,0.01212938,0.011455526,0.0026954177,0.026954178,0.01684636,0.008760108,0.01684636,0.04043127,0.44952893,0.025606468,0.037061993,0.014150944,0.01684636,0.0053908355,0.012803234,0.0074123987,0.01954178,0.008760108,0.012803234,0.0033692722,0.008086253,0.014150944,0.00606469,0.008760108,0.012803234,0.01212938,0.028301887,0.038409702,0.00606469,0.014824797,0.014824797,0.010781671,0.01684636,0.01954178,0.004716981,0.014150944,11.0,0.010107817,0.012803234,0.028301887,0.010781671,0.017520215,0.010781671,0.014824797,0.0074123987,0.01212938,0.026954178,0.020215634,0.022911051,0.015498652,0.0033692722,0.0,0.026954178,0.008760108,0.007402422611036339,0.021563342,0.01684636,0.0074123987,0.012803234,0.004716981,,0.026280323,0.01954178,0.008086253,0.041778974
KC762660.1,0.020215634,0.010107817,0.009433962,0.020215634,0.012803234,0.012803234,0.0026954177,0.026954178,0.014824797,0.010781671,0.01684636,0.03908356,0.45087484,0.025606468,0.037061993,0.014824797,0.017520215,0.0053908355,0.014150944,0.0067385444,0.017520215,0.012803234,0.013477089,0.00606469,0.0074123987,0.014824797,0.0053908355,0.009433962,0.013477089,0.013477089,0.027628032,0.039757412,0.0053908355,0.013477089,0.014824797,0.011455526,0.014824797,0.01819407,0.0040431265,0.013477089,10.0,0.010107817,0.013477089,0.028301887,0.009433962,0.016172506,0.011455526,0.015498652,0.0074123987,0.010781671,0.027628032,0.022911051,0.022911051,0.012803234,0.0026954177,0.0,0.027628032,0.009433962,0.006729475100942127,0.022911051,0.014150944,0.0053908355,0.013477089,0.0074123987,,0.026280323,0.017520215,0.008760108,0.04043127
KC762662.1,0.020215634,0.010107817,0.008760108,0.022911051,0.012803234,0.011455526,0.0026954177,0.026954178,0.016172506,0.009433962,0.01684636,0.03908356,0.45154777,0.024932615,0.037061993,0.013477089,0.017520215,0.00606469,0.014824797,0.0067385444,0.01819407,0.01212938,0.012803234,0.00606469,0.0074123987,0.013477089,0.0053908355,0.010107817,0.013477089,0.01212938,0.026280323,0.04110512,0.00606469,0.014150944,0.014150944,0.010781671,0.015498652,0.01819407,0.0040431265,0.014150944,11.0,0.011455526,0.013477089,0.028975742,0.009433962,0.016172506,0.01212938,0.014824797,0.008086253,0.008760108,0.026954178,0.022911051,0.021563342,0.013477089,0.0013477089,0.0,0.026954178,0.008760108,0.007402422611036339,0.023584906,0.014150944,0.0074123987,0.014150944,0.0074123987,,0.025606468,0.018867925,0.010107817,0.039757412
KC762655.1,0.020215634,0.008760108,0.009433962,0.022911051,0.01212938,0.01212938,0.0026954177,0.026954178,0.014824797,0.010107817,0.016172506,0.03908356,0.4502019,0.025606468,0.03773585,0.014150944,0.01684636,0.0067385444,0.014150944,0.0074123987,0.01819407,0.01212938,0.01212938,0.004716981,0.008086253,0.014824797,0.00606469,0.010107817,0.014150944,0.01212938,0.027628032,0.039757412,0.00606469,0.013477089,0.014150944,0.010107817,0.016172506,0.01819407,0.0040431265,0.013477089,11.0,0.010107817,0.013477089,0.028301887,0.009433962,0.01684636,0.012803234,0.015498652,0.008760108,0.010781671,0.026954178,0.021563342,0.020889487,0.013477089,0.0026954177,0.0,0.027628032,0.008760108,0.007402422611036339,0.022911051,0.016172506,0.0074123987,0.014150944,0.0074123987,,0.02425876,0.017520215,0.008760108,0.039757412
KC762661.1,0.020889487,0.010107817,0.009433962,0.022237197,0.012803234,0.01212938,0.0026954177,0.026280323,0.015498652,0.009433962,0.01684636,0.03908356,0.45222074,0.024932615,0.037061993,0.013477089,0.01819407,0.00606469,0.014824797,0.0067385444,0.01819407,0.01212938,0.013477089,0.0053908355,0.0074123987,0.013477089,0.00606469,0.009433962,0.013477089,0.01212938,0.026954178,0.039757412,0.0067385444,0.013477089,0.014150944,0.010781671,0.015498652,0.018867925,0.0040431265,0.014824797,11.0,0.010781671,0.013477089,0.028975742,0.009433962,0.016172506,0.01212938,0.015498652,0.008086253,0.008760108,0.025606468,0.022911051,0.022237197,0.013477089,0.0020215632,0.0,0.026280323,0.008760108,0.007402422611036339,0.023584906,0.014150944,0.0067385444,0.014150944,0.0074123987,,0.025606468,0.01819407,0.010781671,0.039757412
KC762658.1,0.020889487,0.008760108,0.009433962,0.021563342,0.01212938,0.014150944,0.0026954177,0.026954178,0.014824797,0.01212938,0.01684636,0.03908356,0.45154777,0.025606468,0.038409702,0.013477089,0.017520215,0.0053908355,0.013477089,0.0067385444,0.01819407,0.01212938,0.012803234,0.0053908355,0.0074123987,0.013477089,0.0053908355,0.008760108,0.01212938,0.011455526,0.027628032,0.039757412,0.00606469,0.014150944,0.014824797,0.010781671,0.01684636,0.017520215,0.004716981,0.014150944,11.0,0.010107817,0.013477089,0.027628032,0.010781671,0.01684636,0.01212938,0.015498652,0.0074123987,0.010781671,0.026280323,0.022237197,0.022237197,0.013477089,0.0026954177,0.0,0.027628032,0.009433962,0.007402422611036339,0.023584906,0.014150944,0.0074123987,0.013477089,0.0067385444,,0.026280323,0.01819407,0.008086253,0.039757412
KC762669.1,0.022237197,0.008760108,0.009433962,0.020889487,0.01212938,0.011455526,0.0026954177,0.026954178,0.01684636,0.008760108,0.01684636,0.04043127,0.448856,0.025606468,0.037061993,0.014150944,0.01684636,0.0053908355,0.012803234,0.0074123987,0.01954178,0.008760108,0.012803234,0.0033692722,0.008086253,0.014150944,0.00606469,0.008760108,0.012803234,0.01212938,0.028301887,0.03908356,0.00606469,0.014150944,0.014824797,0.010781671,0.01684636,0.01954178,0.004716981,0.014150944,11.0,0.010781671,0.012803234,0.028301887,0.010107817,0.017520215,0.010781671,0.014824797,0.0074123987,0.01212938,0.026954178,0.020215634,0.022911051,0.015498652,0.0033692722,0.0,0.026280323,0.008760108,0.007402422611036339,0.022237197,0.01684636,0.0074123987,0.012803234,0.004716981,,0.026280323,0.01954178,0.008086253,0.041778974
KC762676.1,0.021563342,0.008760108,0.010107817,0.021563342,0.011455526,0.013477089,0.0026954177,0.027628032,0.014824797,0.010781671,0.016172506,0.038409702,0.44952893,0.025606468,0.03773585,0.014150944,0.020215634,0.0053908355,0.012803234,0.0074123987,0.018867925,0.01212938,0.01212938,0.0040431265,0.008760108,0.013477089,0.0053908355,0.011455526,0.012803234,0.011455526,0.026954178,0.03908356,0.0053908355,0.013477089,0.014824797,0.010107817,0.017520215,0.01684636,0.0033692722,0.013477089,11.0,0.010107817,0.012803234,0.028301887,0.009433962,0.016172506,0.010781671,0.014150944,0.008760108,0.010781671,0.027628032,0.020889487,0.022911051,0.014824797,0.0026954177,0.0,0.026954178,0.008086253,0.007402422611036339,0.023584906,0.016172506,0.0074123987,0.013477089,0.00606469,,0.025606468,0.020215634,0.008760108,0.04110512
KC762665.1,0.020215634,0.008760108,0.009433962,0.022237197,0.012803234,0.012803234,0.0026954177,0.026280323,0.015498652,0.010107817,0.01684636,0.03908356,0.45289367,0.024932615,0.037061993,0.013477089,0.017520215,0.00606469,0.014150944,0.0074123987,0.01819407,0.01212938,0.013477089,0.0053908355,0.0074123987,0.013477089,0.00606469,0.010107817,0.013477089,0.01212938,0.026954178,0.039757412,0.0067385444,0.014150944,0.014150944,0.010781671,0.015498652,0.018867925,0.004716981,0.014150944,11.0,0.009433962,0.013477089,0.028975742,0.010107817,0.016172506,0.011455526,0.014824797,0.0074123987,0.010107817,0.026280323,0.022237197,0.021563342,0.014150944,0.0026954177,0.0,0.026954178,0.008760108,0.007402422611036339,0.023584906,0.014150944,0.0074123987,0.013477089,0.0074123987,,0.026280323,0.01819407,0.009433962,0.04043127
KU517846.1,0.023584906,0.008086253,0.008760108,0.018867925,0.011455526,0.01212938,0.0026954177,0.027628032,0.016172506,0.009433962,0.01684636,0.03908356,0.44481832,0.02425876,0.037061993,0.016172506,0.016172506,0.004716981,0.014824797,0.0053908355,0.01954178,0.010781671,0.014824797,0.004716981,0.008086253,0.014150944,0.004716981,0.010107817,0.012803234,0.013477089,0.027628032,0.04245283,0.00606469,0.013477089,0.015498652,0.010781671,0.014824797,0.01819407,0.004716981,0.014824797,10.0,0.010107817,0.013477089,0.027628032,0.008760108,0.014824797,0.01212938,0.014150944,0.0067385444,0.008760108,0.026954178,0.023584906,0.024932615,0.014150944,0.0026954177,0.0,0.025606468,0.010107817,0.006729475100942127,0.022237197,0.014824797,0.0074123987,0.013477089,0.00606469,,0.027628032,0.01954178,0.008760108,0.04043127
MK411559.1,0.02425876,0.0067385444,0.008760108,0.020889487,0.011455526,0.011455526,0.0026954177,0.026280323,0.014824797,0.010107817,0.015498652,0.03908356,0.4475101,0.022911051,0.037061993,0.015498652,0.016172506,0.004716981,0.014824797,0.0074123987,0.01819407,0.012803234,0.015498652,0.0053908355,0.008086253,0.012803234,0.0067385444,0.010107817,0.013477089,0.011455526,0.028975742,0.03908356,0.008086253,0.012803234,0.014824797,0.010781671,0.015498652,0.018867925,0.004716981,0.016172506,12.0,0.010107817,0.013477089,0.026954178,0.008086253,0.016172506,0.011455526,0.015498652,0.0074123987,0.010107817,0.025606468,0.022911051,0.023584906,0.01212938,0.0033692722,0.0,0.026280323,0.011455526,0.008075370121130552,0.021563342,0.015498652,0.008760108,0.01212938,0.0074123987,,0.026954178,0.01819407,0.009433962,0.04043127
